,electricity-load-nyiso-dunwod,electricity-load-nyiso-millwd,electricity-load-nyiso-north,electricity-load-nyiso-overall,electricity-load-nyiso-west,electricity-load-nyiso-capitl,electricity-load-nyiso-nyc,electricity-load-nyiso-centrl,electricity-load-nyiso-genese,electricity-load-nyiso-mhk_valley,electricity-load-nyiso-hud_valley,electricity-load-nyiso-longil
790,639.8593,268.1745,544.3941,16668.547799999997,1568.868,1237.0483,5865.1855,1561.4199,944.8926,722.91,969.2329,2346.5627
791,633.5801,266.7064,533.6094,16618.2945,1546.1267,1229.7734,5871.5635,1564.9563,945.5291,729.8992,934.8864,2361.664
792,634.2236,271.3627,536.2372,16617.407900000002,1544.0073,1222.9568,5862.622,1561.7384,950.554,732.4161,961.552,2339.7378
793,635.2965,274.1436,530.1592,16683.9482,1562.787,1237.9651,5889.1533,1571.5771,947.8768,729.2054,956.8632,2348.921
794,639.3429,276.426,545.0684,16645.5004,1594.0422,1227.897,5877.574,1515.8539,949.1914,738.2443,925.2795,2356.5808
795,639.3429,276.426,545.0684,16645.5004,1594.0422,1227.897,5877.574,1515.8539,949.1914,738.2443,925.2795,2356.5808
796,650.0775,276.9389,544.7794,16747.1956,1600.5216,1237.2429,5898.1836,1559.6743,947.9709,733.4171,939.7952,2358.5942
797,645.3403,271.0394,541.5716,16740.7962,1586.3682,1231.1359,5894.657,1540.7034,959.8336,735.45,973.7632,2360.9336
798,649.9703,277.2815,547.5819,16803.0887,1588.6155,1239.6292,5901.6255,1574.6213,965.5783,741.605,946.0814,2370.4988
799,655.3275,269.692,536.2816,16868.126399999997,1615.3767,1242.333,5893.534,1597.5996,960.9274,744.1557,984.3095,2368.5894
800,669.2592,275.6456,540.9546,16917.6148,1607.4058,1245.0426,5919.675,1582.969,971.0186,761.6325,969.3952,2374.6167
801,665.8675,282.3684,549.7353,16973.4095,1596.3002,1258.3148,5956.4653,1584.9407,982.9454,746.7357,952.9259,2396.8103
802,666.1368,278.2051,537.9207,17080.8543,1616.9965,1269.0415,5970.551,1596.5133,986.7851,762.0606,965.6197,2431.024
803,672.9955,279.8994,531.1642,17116.1675,1588.5491,1264.5083,5991.2236,1613.0203,991.6033,776.7548,980.408,2426.041
804,670.4746,287.0323,540.7752,17140.353600000002,1605.6927,1262.4221,6013.988,1613.7098,991.0378,760.5714,966.7687,2427.881
805,673.148,289.8622,540.7828,17131.148,1606.4465,1266.0022,6014.701,1560.4575,990.3774,765.5257,988.3689,2435.4758
806,671.1609,280.8396,536.1517,17227.5429,1611.3624,1275.7217,6026.4277,1594.2384,992.2997,775.4146,1011.1467,2452.7795
807,679.7914,290.988,545.3466,17292.2023,1627.5426,1265.6077,6058.5957,1615.6696,997.5621,771.321,982.3333,2457.4443
808,676.3667,287.7401,550.5762,17333.406099999997,1619.476,1280.1969,6077.1665,1609.5785,1004.952,767.9102,988.1466,2471.2964
809,674.2521,287.3953,542.3409,17383.5972,1626.3718,1291.5342,6112.764,1621.0546,1004.2755,775.8483,980.6624,2467.0981
810,680.1333,284.5913,547.9752,17417.8704,1637.9058,1289.4841,6119.449,1609.2119,1007.1032,784.0884,970.1069,2487.8213
811,683.7036,275.8337,545.9877,17495.7689,1636.9374,1273.052,6179.5215,1637.3336,994.8885,781.2394,994.1616,2493.1099
812,699.9774,284.238,559.0826,17722.958099999996,1652.4277,1299.0419,6213.973,1667.3567,1014.855,796.4435,1021.0603,2514.502
813,689.082,304.9512,566.943,17764.739999999998,1641.7306,1309.2434,6235.377,1674.9827,1019.8024,797.2189,998.0588,2527.35
814,692.6518,300.3856,550.6638,17864.5624,1677.3931,1304.6685,6301.4165,1687.237,1030.1472,805.5309,995.7258,2518.7422
815,705.9919,296.9436,550.1824,17947.0685,1674.0061,1312.0714,6337.8374,1666.6992,1031.9484,809.8287,1034.471,2527.0884
816,715.5856,302.556,562.2481,17998.5172,1652.2445,1324.1323,6371.367,1675.1179,1032.8721,815.9669,1034.0728,2512.354
817,710.9174,303.6549,558.6147,18057.407799999997,1672.801,1320.192,6373.3564,1671.1501,1036.1052,822.6417,1051.7605,2536.2139
818,717.4908,295.0982,572.6434,18196.9061,1703.8223,1339.6753,6417.7793,1707.0414,1045.6484,822.6697,1048.9836,2526.0537
819,716.6373,320.128,562.1314,18241.9392,1691.4387,1344.2822,6431.411,1722.1326,1048.564,833.4271,1046.6497,2525.1372
820,711.8176,316.9354,553.6188,18288.5038,1688.4558,1346.7126,6445.362,1749.4828,1056.2334,824.1259,1050.5283,2545.2312
821,749.101,315.1122,564.3127,18432.6452,1710.0681,1360.3357,6460.0596,1741.3921,1061.1299,837.3856,1075.0398,2558.7085
822,720.787,316.9604,569.0406,18505.1351,1724.5638,1364.4464,6491.133,1762.2955,1066.5872,836.9459,1080.6241,2571.7512
823,744.8859,318.2787,579.8578,18613.943400000004,1754.6084,1368.8354,6549.862,1762.5198,1078.4037,828.6359,1049.7565,2578.2993
824,759.3912,319.265,570.9076,18781.9454,1739.5452,1390.0408,6608.47,1792.4865,1083.41,846.0244,1067.8271,2604.5776
825,729.4868,344.6186,572.9973,18929.2642,1755.0862,1392.1638,6645.285,1809.2479,1090.843,858.2957,1095.6925,2635.5474
826,735.9423,346.8512,579.2396,18902.3234,1772.6411,1413.6733,6639.84,1759.7695,1090.7305,858.5953,1065.2584,2639.7822
827,763.4609,332.7633,572.6611,19084.3447,1785.144,1411.3318,6671.4087,1816.4241,1110.4716,856.2894,1112.5328,2651.857
828,748.0936,335.8974,550.5576,18991.5257,1775.459,1417.1385,6713.608,1755.4235,1106.6554,874.7778,1057.138,2656.7769
829,765.4669,330.7209,537.7069,19162.1886,1773.2112,1431.155,6743.849,1805.2045,1119.4607,879.4208,1100.3647,2675.628
830,765.1464,359.6688,546.2324,19249.1503,1804.7219,1432.5685,6736.755,1816.9781,1129.3518,872.7824,1101.3127,2683.6323
831,769.2094,323.8657,547.7792,19359.377500000002,1799.1204,1433.146,6818.7886,1846.362,1126.5757,879.1802,1127.6323,2687.718
832,773.1896,350.6548,537.9139,19445.6974,1795.6843,1465.6201,6784.673,1855.0452,1146.4619,899.4172,1133.9164,2703.121
833,777.6336,349.0598,540.3504,19570.7529,1824.8,1455.1575,6851.529,1852.3998,1152.1152,905.913,1126.7072,2735.0874
834,779.2311,348.1639,546.5175,19651.751800000002,1812.7476,1442.4805,6882.258,1861.3766,1156.5198,917.9479,1169.9105,2734.5984
835,778.5824,350.348,548.4165,19839.8883,1851.1056,1454.4973,6917.2993,1916.9326,1165.2388,912.4881,1179.4802,2765.4995
836,789.3721,362.5747,543.1879,19922.8986,1852.2985,1458.0247,6926.4053,1916.8549,1165.5287,926.2335,1173.0631,2809.3552
837,805.5919,353.7768,539.1478,19965.983,1817.6605,1464.8074,6999.6206,1901.3301,1176.1116,927.9746,1156.9905,2822.9712
838,795.608,352.6134,546.844,19972.422800000004,1825.5933,1479.2057,6982.464,1849.1309,1181.2482,923.2229,1183.7937,2852.6987
839,791.1186,328.1508,549.7213,20019.8226,1820.9055,1476.3306,7010.1606,1874.8102,1185.825,919.1336,1216.5829,2847.0835
840,805.7922,360.2271,555.2932,20092.8157,1815.2227,1485.7584,7035.4766,1887.5078,1194.3252,926.5355,1153.6277,2873.0493
841,800.6636,357.5664,564.5866,20170.948099999998,1816.449,1479.3816,7062.7363,1896.5896,1191.5903,929.3883,1189.9004,2882.096
842,796.0836,362.8665,556.5858,20187.6344,1828.0801,1483.9458,7018.0117,1902.4575,1198.928,945.79,1197.2814,2897.604
843,787.8167,380.4106,552.0116,20306.699399999998,1838.3145,1482.8335,7090.565,1916.0898,1202.4409,952.0729,1186.2113,2917.9326
844,824.1438,352.5419,552.6499,20328.043500000003,1816.2007,1480.7246,7109.8574,1921.5411,1212.6461,943.5971,1184.4236,2929.7173
845,822.7633,365.1798,565.1751,20389.316600000002,1814.45,1484.6866,7090.698,1963.5928,1218.6304,946.5273,1202.9678,2914.6455
846,816.4843,371.0853,545.5044,20407.6163,1819.616,1497.6058,7115.8975,1980.151,1209.6484,937.6601,1174.4967,2939.4668
847,825.4156,378.2624,567.4166,20546.7287,1852.23,1503.9155,7120.326,1985.7394,1214.1237,934.0962,1214.9728,2950.2305
848,832.9183,363.305,556.787,20574.805800000002,1857.2583,1527.8308,7186.7437,1924.7958,1226.0063,949.7797,1183.3057,2966.0752
849,819.8295,380.3131,552.7811,20628.0911,1852.987,1497.8981,7172.1025,1959.7197,1227.1946,948.8043,1226.2356,2990.2256
850,830.6071,380.494,568.5532,20734.7152,1864.6056,1498.7874,7217.012,1997.0142,1226.0281,951.5061,1190.9171,3009.1904
851,814.5912,378.5502,573.0924,20743.3442,1854.6626,1510.7427,7220.6084,1992.3436,1232.1705,953.4179,1221.6907,2991.474
852,831.9533,370.1971,557.1587,20789.137199999997,1864.411,1522.3068,7220.676,1989.2015,1233.916,954.3589,1212.6886,3032.2693
853,830.7756,388.351,571.5053,20865.3296,1904.0948,1499.4109,7232.956,1993.4015,1240.1858,945.2961,1239.5848,3019.7678
854,818.1034,378.5166,567.2625,20803.694100000004,1885.0541,1511.0562,7241.802,1960.7983,1250.2627,953.7233,1200.1013,3037.0137
855,826.4851,384.0361,572.6517,20812.7221,1873.7439,1506.9979,7209.635,1986.7517,1258.7451,952.2697,1212.7859,3028.62
856,828.5548,387.9208,572.6054,20885.611399999998,1904.9028,1527.8215,7216.448,1985.7988,1257.1907,951.8936,1212.0553,3040.4197
857,828.1928,387.7927,571.1825,20889.3363,1886.3333,1515.9957,7235.008,1984.1522,1266.2383,955.7978,1224.8862,3033.7568
858,827.7965,397.5049,564.2633,20907.6673,1927.602,1509.8787,7237.0234,1977.7039,1263.9622,965.6303,1184.3301,3051.972
859,837.153,389.8848,570.1041,20871.945,1912.081,1526.7163,7195.4497,1985.6046,1259.8711,963.2877,1193.1184,3038.6743
860,831.8151,388.4143,576.3668,20967.962600000003,1910.6705,1514.6989,7247.1025,2022.8276,1270.0815,966.2337,1216.665,3023.0867
861,831.42,380.8613,571.1963,21006.407300000003,1916.9998,1526.7258,7273.754,2024.5804,1267.3186,968.8619,1221.5117,3023.1775
862,839.649,387.0176,580.2355,21079.109900000003,1929.5728,1527.0173,7269.4824,2016.5573,1277.2488,979.6987,1235.0092,3037.6213
863,842.3083,381.9021,573.251,21097.021899999996,1918.4697,1537.1576,7304.923,1998.7499,1269.9832,977.4697,1217.0254,3066.881
864,838.4265,389.1704,570.261,21169.159100000004,1927.3707,1551.3683,7291.593,2040.3759,1278.6221,985.8883,1217.7615,3087.2224
865,847.5396,400.7948,570.9534,21163.1552,1895.133,1549.5675,7297.99,2057.4736,1281.4854,988.3682,1209.7362,3064.1135
866,833.958,390.3957,566.4153,21209.148,1934.4128,1560.1777,7306.835,2062.2173,1274.8446,985.2028,1222.8773,3071.8115
867,858.5823,384.3523,570.2616,21264.129600000004,1950.9669,1562.4729,7342.1943,2066.0425,1280.1653,991.4742,1210.6681,3046.9492
868,848.285,400.3001,572.8543,21336.1604,1931.0796,1559.7598,7392.918,2076.181,1283.8115,986.0911,1234.724,3050.156
869,844.9171,395.6065,568.2272,21287.604,1927.1472,1561.3171,7413.885,2040.0742,1291.0477,985.0795,1198.3259,3061.9766
870,836.1499,391.9246,572.2725,21310.512199999997,1931.2512,1572.4712,7417.4897,2036.3483,1286.1799,982.6378,1214.7688,3069.0183
871,843.0273,388.9156,567.0292,21400.9401,1936.9263,1552.6041,7453.6426,2071.1116,1293.373,995.483,1228.729,3070.0984
872,858.223,392.5611,567.7576,21456.974100000003,1924.7239,1559.7424,7487.3677,2086.4355,1305.8748,998.1965,1217.8176,3058.274
873,857.1042,394.9712,586.0652,21448.893,1943.3019,1552.4253,7477.5723,2074.895,1298.2625,994.4832,1207.1511,3062.6611
874,858.7426,401.8063,567.7076,21455.0573,1925.8193,1560.9888,7499.4883,2053.768,1296.9572,1003.1101,1215.0221,3071.647
875,856.6111,403.7974,567.3677,21510.668599999997,1933.6675,1550.8015,7503.6377,2074.2786,1307.0724,1013.1703,1198.1794,3102.085
876,860.4493,408.6274,569.9168,21572.202999999998,1928.2737,1564.3627,7511.378,2097.3413,1310.8154,998.7305,1215.6106,3106.6973
877,872.6876,414.9494,570.7663,21662.086799999997,1932.7689,1561.8704,7534.237,2112.7515,1306.2775,1007.7592,1243.7793,3104.2397
878,872.9208,411.8188,575.6815,21712.537699999997,1933.0951,1553.6484,7583.306,2120.7114,1304.5483,1010.6785,1243.9844,3102.1445
879,868.6965,409.3759,570.9401,21728.018699999997,1956.6157,1562.3772,7609.96,2099.5322,1290.8376,1008.9201,1267.4358,3083.3276
880,870.9928,406.615,569.8324,21746.247900000002,1954.7831,1567.6375,7655.861,2064.9675,1297.1622,1011.3539,1264.2407,3082.8018
881,868.7317,395.1498,566.1547,21764.4185,1946.7565,1566.1592,7670.6387,2081.6284,1302.2424,1013.2903,1268.1438,3085.523
882,874.291,408.3116,552.9094,21778.507299999997,1946.2339,1551.6365,7666.908,2102.9448,1295.5139,1012.2109,1264.3535,3103.1938
883,875.3168,406.062,556.6271,21861.368500000004,1968.1853,1547.0471,7685.96,2094.0757,1294.083,1026.4908,1295.9436,3111.5771
884,880.6881,405.0731,552.7681,21874.726300000002,1947.5154,1538.8684,7725.0254,2121.8657,1295.6196,1034.2653,1273.7642,3099.273
885,876.217,402.1402,566.3566,21923.122499999998,1949.9669,1560.569,7758.8447,2095.497,1292.023,1026.8508,1290.6619,3103.9954
886,881.1649,414.3189,561.3218,21975.1948,1929.5327,1563.6893,7755.462,2127.4272,1291.5623,1036.8834,1298.2676,3115.5647
887,892.4746,408.729,565.2352,22076.205899999997,1958.8535,1568.2817,7779.586,2126.9302,1293.4401,1039.3314,1325.0332,3118.311
888,888.9325,426.3026,563.1188,22096.405,1969.7728,1558.6062,7759.1924,2161.3157,1291.3524,1026.3435,1323.224,3128.2441
889,907.5491,417.4437,564.7694,22111.2022,1920.3125,1564.0425,7776.292,2151.3965,1290.5098,1028.9497,1351.8218,3138.1152
890,921.7334,428.397,551.8513,22246.9438,1932.0996,1576.8079,7794.386,2169.8682,1291.1251,1051.3298,1364.8611,3164.4844
891,913.6168,426.1675,557.6434,22207.274999999998,1958.4359,1560.1477,7819.257,2144.1223,1281.7681,1041.8872,1332.8687,3171.3604
892,915.9236,439.466,555.631,22279.1852,1961.5139,1563.581,7823.951,2149.1204,1289.9702,1046.832,1359.6644,3173.5317
893,930.4453,440.7847,551.5382,22336.017,1923.4094,1575.4729,7859.392,2180.3545,1286.2502,1042.4971,1362.2227,3183.65
894,932.1397,453.3141,562.0418,22418.4371,1946.2743,1592.4138,7871.005,2141.504,1278.0166,1032.9508,1383.9293,3224.8477
895,939.3369,445.9562,561.5606,22423.129399999998,1952.1694,1589.3541,7878.1553,2178.21,1275.8564,1030.5325,1344.2417,3227.7563
896,931.196,450.0458,563.7735,22434.265399999997,1943.956,1598.4409,7912.541,2129.4446,1276.7671,1036.1395,1350.698,3241.263
897,952.4877,434.7538,563.6101,22577.5833,1966.9587,1616.5846,7957.2827,2175.509,1280.8479,1036.3956,1370.9266,3222.2266
898,934.201,449.1154,561.9744,22598.0047,1951.9392,1600.5122,7989.5103,2188.4473,1273.5657,1029.7566,1377.9636,3241.019
899,930.4354,454.3841,563.611,22667.013700000003,1948.9563,1622.2345,7961.118,2211.3357,1274.1444,1039.0695,1391.1948,3270.53
900,938.5892,452.1259,558.5443,22728.397200000003,1957.8555,1628.8667,7966.421,2194.654,1273.947,1040.1658,1371.3035,3345.9243
901,949.8849,440.5814,561.1709,22717.4737,1968.3082,1609.9419,8004.7227,2175.7593,1274.3071,1039.6233,1385.2472,3307.9268
902,941.7377,454.927,573.6609,22785.8392,1960.6917,1632.3827,8021.5303,2150.7349,1269.347,1038.9413,1380.3049,3361.5808
903,949.6485,428.7733,567.777,22899.052100000004,1965.2133,1641.0605,8050.7466,2193.9614,1276.8677,1046.985,1388.7903,3389.2285
904,930.4677,451.5467,561.3973,22852.407600000002,1947.9336,1626.4344,8055.966,2172.39,1266.152,1044.2649,1406.6492,3389.2058
905,936.1346,443.5295,568.65,22952.844100000002,1988.4343,1633.5142,8064.0625,2181.2573,1263.6733,1040.9199,1427.9502,3404.7183
906,941.4501,449.5638,571.5829,22934.387300000002,1950.4412,1617.844,8059.327,2189.5615,1265.1655,1033.6509,1432.7047,3423.0957
907,933.0418,448.9321,574.9233,23102.906599999995,2017.1052,1612.377,8093.7666,2210.9375,1264.2773,1044.4491,1432.5752,3470.5215
908,964.6581,445.9408,588.776,23126.1569,1968.2983,1609.1963,8082.3984,2242.746,1270.0115,1046.6359,1434.1299,3473.3657
909,954.7574,447.013,594.5614,23146.5234,1971.641,1619.9055,8092.446,2225.419,1267.1287,1046.7845,1440.9529,3485.914
910,953.6312,473.3599,595.8835,23275.561499999996,1994.8202,1623.5924,8112.6133,2238.2114,1255.4518,1057.7451,1460.0925,3510.1602
911,967.6312,458.3471,595.4295,23261.004399999998,1965.545,1620.0259,8101.691,2240.0095,1258.9421,1053.4037,1479.6129,3520.3665
912,954.4144,478.5442,593.7769,23270.533000000003,1985.2219,1631.8512,8124.874,2180.2725,1255.147,1050.5986,1482.7019,3533.1304
913,954.4144,478.5442,593.7769,23270.533000000003,1985.2219,1631.8512,8124.874,2180.2725,1255.147,1050.5986,1482.7019,3533.1304
914,985.0089,473.3527,600.5698,23403.4071,1953.2039,1622.3065,8143.35,2218.3408,1254.0415,1065.8274,1507.4644,3579.9412
915,977.4425,473.8059,604.2206,23488.805,1975.5083,1661.8884,8153.9404,2230.3142,1234.718,1067.3444,1524.9512,3584.6711
916,979.6307,469.0058,599.8303,23553.282900000002,1945.1931,1665.9348,8195.799,2245.4026,1246.4679,1064.4521,1530.9763,3610.5903
917,984.97,476.0053,596.6681,23634.868200000004,1981.0364,1668.846,8199.253,2245.948,1249.6819,1065.5522,1555.1309,3611.7764
918,978.1978,499.5374,591.8806,23614.2533,1960.0065,1693.0839,8170.0225,2245.3296,1229.6526,1064.498,1523.8237,3658.2207
919,998.8173,480.6287,594.8342,23727.4706,1959.7101,1683.2185,8237.6875,2252.0095,1234.9238,1048.1411,1557.3279,3680.172
920,988.368,480.1217,607.8862,23724.389000000003,1938.1997,1692.5718,8250.297,2231.3076,1237.9662,1054.8292,1547.4808,3695.3608
921,989.4163,505.6077,599.2846,23814.5122,1968.6436,1686.5284,8244.967,2234.3535,1235.7074,1052.5686,1570.3438,3727.0913
922,1006.7833,490.7894,601.257,23833.8966,1931.8691,1709.8303,8286.574,2190.1719,1237.6824,1050.3478,1559.9681,3768.6233
923,1013.1203,497.4227,591.4781,23949.7589,1932.6382,1727.2638,8348.789,2181.709,1239.0692,1067.0,1575.2708,3775.9978
924,1004.2915,507.8617,604.3933,24029.014900000002,1953.8076,1715.4084,8321.905,2210.7954,1239.1648,1064.7803,1597.3823,3809.2246
925,1015.9277,515.1716,600.9105,24100.6581,1964.6736,1721.7711,8352.728,2221.0156,1227.0784,1064.1152,1604.4624,3812.804
926,1015.9277,515.1716,600.9105,24100.6581,1964.6736,1721.7711,8352.728,2221.0156,1227.0784,1064.1152,1604.4624,3812.804
927,1015.9277,515.1716,600.9105,24100.6581,1964.6736,1721.7711,8352.728,2221.0156,1227.0784,1064.1152,1604.4624,3812.804
928,1024.5316,506.0223,601.2598,24264.577799999995,1958.6733,1720.2888,8371.602,2180.1216,1231.0022,1094.138,1671.6526,3905.2856
929,1050.1201,514.9363,605.6076,24335.9241,1972.7693,1731.5325,8401.268,2182.0293,1234.7988,1087.7765,1649.4172,3905.6685
930,1032.0104,532.5063,603.4641,24422.073399999997,1950.9534,1744.6533,8460.782,2190.5474,1240.1672,1092.8789,1640.5674,3933.543
931,1053.4879,540.0378,607.2564,24534.057499999995,1943.7644,1750.1566,8476.506,2176.7646,1240.606,1100.6581,1675.0682,3969.7515
932,1059.7294,517.0615,589.9878,24508.122099999997,1945.7463,1745.8933,8451.187,2186.2295,1233.8062,1104.6353,1685.5614,3988.2844
933,1058.8297,538.9341,582.561,24500.741400000003,1954.6348,1745.3595,8475.6455,2140.5095,1220.3462,1109.1636,1673.4421,4001.3154
934,1072.1284,530.7382,595.5171,24516.6678,1939.6265,1753.7596,8494.177,2107.1582,1227.721,1114.2283,1654.2229,4027.3906
935,1062.9894,536.9855,590.4548,24569.405700000003,1943.5743,1750.5382,8480.152,2160.538,1225.627,1107.7501,1688.4114,4022.385
936,1067.184,549.3341,579.5521,24568.361900000004,1942.6398,1741.2461,8498.047,2130.755,1226.6978,1118.253,1678.0793,4036.5737
937,1083.3948,547.6909,588.4723,24666.727499999997,1938.6085,1749.5078,8521.347,2131.9668,1228.245,1123.6752,1695.369,4058.4502
938,1081.5459,556.6475,589.2259,24706.0492,1935.5728,1738.7305,8507.0625,2154.5945,1232.1282,1128.9954,1692.842,4088.704
939,1091.1842,544.1641,591.2079,24667.6959,1919.3661,1727.4646,8526.492,2121.849,1225.8328,1112.7145,1719.2787,4088.142
940,1082.1267,562.2344,592.0265,24812.639099999997,1936.6101,1731.2892,8527.635,2176.542,1230.8779,1125.2318,1731.9735,4116.092
941,1079.5421,544.6886,594.7607,24817.8776,1942.621,1739.5138,8559.716,2159.917,1226.1603,1108.8735,1739.2443,4122.8403
942,1093.9635,566.7896,592.158,24797.1889,1924.2686,1709.2008,8525.464,2160.2773,1232.249,1123.6504,1742.7771,4126.3906
943,1094.1031,571.2197,597.6769,24808.693799999997,1917.2363,1732.2739,8527.749,2159.8276,1237.5112,1109.7563,1715.4331,4145.9067
944,1104.696,555.2166,606.1813,24781.5514,1917.8962,1727.7307,8556.279,2096.3557,1231.4241,1121.81,1738.2078,4125.754
945,1098.5261,577.8268,590.2959,24740.0484,1914.2744,1726.9565,8523.397,2111.8535,1224.095,1111.2218,1740.0254,4121.576
946,1099.9368,565.6434,584.1559,24798.500900000003,1913.0144,1726.7039,8531.84,2141.0566,1223.6321,1119.4055,1746.0623,4147.05
947,1116.0471,562.4315,592.8145,24847.5842,1910.0315,1722.9242,8521.293,2159.1482,1232.7534,1120.2728,1756.9393,4152.9287
948,1105.5388,553.8487,592.8356,24850.718200000003,1897.7819,1738.606,8552.031,2154.3828,1226.2823,1118.4081,1750.302,4160.701
949,1113.12,563.9399,593.9661,24820.873900000002,1911.8901,1740.6353,8474.468,2155.8467,1230.927,1108.9504,1759.1704,4167.96
950,1113.8466,580.6594,591.915,24833.9877,1918.7673,1775.3152,8444.523,2161.9272,1227.9517,1107.0326,1727.6727,4184.377
951,1092.3418,571.2866,600.4211,24867.309899999997,1929.7119,1758.3427,8465.289,2160.6682,1219.5232,1113.7169,1777.9985,4178.01
952,1092.561,572.6494,597.9637,24839.396200000003,1941.6489,1761.4489,8415.713,2149.5698,1227.3352,1116.4905,1770.4358,4193.58
953,1109.3123,582.2205,602.9342,24868.525899999997,1931.2241,1758.3594,8426.845,2149.623,1223.9358,1127.6615,1746.5211,4209.889
954,1098.0223,570.5668,593.6458,24834.617899999997,1949.0953,1768.0042,8408.067,2151.4355,1225.1671,1121.6583,1745.9396,4203.016
955,1107.5486,564.4125,599.0966,24701.873199999998,1912.1025,1783.1344,8371.123,2089.9883,1226.5142,1118.1904,1730.5907,4199.172
956,1089.141,547.1993,595.895,24529.578500000003,1924.592,1761.0504,8271.65,2088.406,1215.7537,1116.9148,1739.9646,4179.0117
957,1094.7406,552.1825,602.4933,24528.4338,1902.2379,1771.3696,8232.546,2118.7788,1215.1312,1108.8638,1742.5437,4187.5464
958,1086.2971,551.3295,596.9703,24437.6336,1904.148,1771.6396,8207.991,2116.4028,1203.1346,1112.5884,1711.1509,4175.9814
959,1086.4729,541.2026,594.0342,24409.826200000003,1888.3862,1774.2922,8216.404,2109.7544,1218.3308,1113.2394,1712.1138,4155.5957
960,1071.5103,544.5933,585.2653,24288.5774,1876.7384,1776.8784,8166.6235,2084.3267,1208.8137,1106.3164,1735.153,4132.3584
961,1086.4467,537.3647,604.2394,24301.713399999997,1883.5353,1767.6586,8133.6064,2127.9805,1207.9271,1098.7919,1723.8688,4130.294
962,1093.0361,551.6395,604.4996,24211.096199999996,1874.4744,1764.3535,8074.912,2108.625,1208.0881,1094.8171,1710.3759,4126.275
963,1072.4878,526.5131,608.7925,24175.7203,1888.1342,1746.7362,8071.416,2114.5986,1205.9979,1091.4299,1727.2781,4122.336
964,1078.7263,529.4334,610.5389,24100.8322,1868.7657,1741.7692,8056.314,2108.2263,1199.7017,1091.4858,1713.5449,4102.326
965,1057.4127,540.546,601.9827,23986.6199,1871.4097,1745.5991,8006.0156,2070.4326,1197.2351,1097.0234,1696.823,4102.14
966,1057.4558,536.1566,607.8695,23909.306,1838.7314,1736.5984,7989.9023,2079.5356,1198.0981,1088.6501,1696.2721,4080.0361
967,1054.2275,540.7083,598.3449,23873.466600000003,1845.0544,1728.4509,7974.1104,2096.5498,1196.8865,1096.5295,1688.039,4054.5654
968,1044.0667,545.2142,599.4865,23717.0187,1843.6365,1724.1968,7871.2803,2083.752,1197.1805,1096.6412,1673.8374,4037.7266
969,1054.1658,523.3098,600.9031,23691.4559,1836.4124,1732.4196,7892.158,2085.6155,1194.3812,1092.8922,1673.7701,4005.4282
970,1045.3184,528.5348,595.5177,23569.361100000002,1850.8616,1719.8923,7856.492,2067.3643,1194.8159,1091.4524,1659.3295,3959.7822
971,1010.2975,526.2816,597.3167,23502.576,1823.9897,1726.907,7881.395,2063.9966,1187.355,1086.1045,1637.3086,3961.6238
972,1031.6575,506.6463,597.7768,23485.1695,1857.0256,1725.4937,7868.9893,2062.7876,1184.1135,1076.2119,1657.1943,3917.273
973,1012.5603,520.98,608.7342,23382.567099999997,1854.4924,1715.1841,7832.902,2058.2014,1186.3762,1070.9578,1618.2537,3903.925
974,1011.6594,517.4087,592.0697,23269.344699999998,1831.8688,1730.1614,7776.206,2046.8622,1184.4678,1076.8479,1640.409,3861.3838
975,1011.3939,512.9351,602.4725,23175.0735,1812.4722,1735.5338,7807.633,1986.3613,1183.41,1056.9645,1620.1455,3845.7517
976,1004.401,513.1661,591.6699,23152.471500000003,1816.9358,1720.1445,7784.3486,1994.8254,1185.4197,1065.7018,1653.7899,3822.0688
977,995.7545,526.3441,587.1618,23074.9458,1821.1445,1716.8257,7752.7754,2008.2297,1184.6943,1060.9421,1613.395,3807.6787
978,990.4388,501.003,583.665,23006.8313,1827.5012,1705.6036,7767.0684,2020.2172,1179.6174,1054.2844,1613.1901,3764.2422
979,989.853,505.1224,578.8578,22927.033700000004,1841.1516,1709.4294,7745.426,1996.007,1171.1852,1053.2007,1592.1815,3744.6191
980,997.7963,512.1252,599.3677,22832.2215,1827.2268,1700.9719,7670.892,2001.1487,1175.2107,1054.067,1582.425,3710.9902
981,1016.6704,489.3038,603.6591,22750.5496,1822.5992,1695.1937,7646.0093,1972.6528,1176.5361,1041.7842,1593.8258,3692.3152
982,980.159,499.1362,595.2694,22676.254900000004,1814.7952,1690.9966,7640.7803,1963.2112,1177.8911,1047.302,1583.3921,3683.3218
983,993.5497,493.8502,605.4764,22669.8157,1803.1252,1685.5271,7619.763,2004.7216,1175.0928,1026.4072,1580.4971,3681.8054
984,997.8929,485.8884,604.1754,22675.0354,1806.1332,1679.6562,7644.662,2010.3264,1170.5381,1020.449,1584.1398,3671.174
985,988.9857,501.1263,601.1486,22641.2781,1790.9939,1692.0076,7633.8975,1989.5178,1179.3982,1043.3147,1564.9364,3655.9514
986,990.4897,495.312,598.807,22601.731499999998,1819.6747,1710.5618,7640.6855,1944.508,1163.2108,1028.7571,1552.2544,3657.4705
987,975.3796,494.5612,600.6838,22611.742599999998,1822.9945,1700.835,7650.0947,1944.075,1172.8806,1034.0607,1568.3792,3647.7983
