,btc_usd,btc_aud,btc_eur
505,1.0882532518244261,1.0110805333297321,1.1194790503559489
506,2.7363227133046166,2.514975348587541,2.615708430615996
507,6.963599308339326,7.129890817745036,7.302899273990988
508,14.45738938269642,14.4487409491976,14.422906334501022
509,6.065850115061039,5.282156058870896,6.978636299601931
510,2.686409000194544,3.1271324044118955,1.8903829357441282
511,-4.852906096730294,-5.458791752231264,-4.621784660957928
512,4.832734435896782,5.218589981590412,4.842505437811269
513,10.594424708684528,10.181813436722223,10.464913955127486
514,3.3077642991884204,3.371029772783004,3.1496852127802413
515,4.3075707033840445,4.429913049802053,4.055723397254042
516,3.693666032906549,3.8996742500457913,3.918200731428442
517,-10.686010875362626,-10.579956267103626,-10.812212013925091
518,-3.5344847264059354,-3.278019735140333,-3.3318877702186
519,-0.45761582955674385,-0.505265827938274,-0.5321979902091698
520,3.258432081702267,3.248189547792208,3.2371869599392085
521,-0.7739093721720565,-0.2676554188637965,-0.4824974159364501
522,0.8929192104587855,1.0544622826437262,0.699545324085193
523,-0.8532169772024645,-0.6136562301671802,-0.6512851049737947
524,0.952381024366332,1.2898153577370977,1.15754709430621
525,0.9712876270295965,0.7699499912905594,0.8432008401578059
526,-1.9633708846522495,-2.4375872105174494,-2.0490081535754143
527,2.795152926510127,2.3904644478570845,2.7230572883891
528,0.19794140998965304,0.9891119994390465,0.4090225620948331
529,-0.8316173455677927,-0.6121920590539958,-0.9867511420270603
530,0.3366903371970693,0.4709502292662364,0.337048899356887
531,-2.319519690268862,-2.372704030305613,-2.289350704089884
532,-0.17864763786019466,-0.47206924558668106,-0.26542159963719314
533,1.2300368577944027,1.0697038884391077,1.3746038121207675
534,1.8422230733795004,1.7750693874531862,1.9260870285779674
535,0.8901813590418897,1.160729821473069,0.7693972633187514
536,1.7187735747083934,1.7229231296259968,1.7289824925264838
537,9.371476950105716,10.306641032691914,9.551399053689238
538,1.6022200031638931,1.5940944510275585,1.662155485493713
539,2.573803238097753,2.8105522238020058,2.6063894955841533
540,2.0426234377864603,2.372005301667741,2.103845611531142
541,1.7475053959715297,1.7215676662344777,1.7459011158916837
542,-4.432958866314948,-4.463743404767229,-4.4178344175652455
543,2.4590095701987593,2.3344860728157073,2.5094715797149547
544,-0.2554554489761358,-0.31095011055913346,-0.23872615835898614
545,2.9044116419554484,3.136161551999976,2.932378637471629
546,-0.21557848610245856,0.062003007165913004,-0.11903486545088526
547,-7.9894948471574025,-7.561649174269405,-7.887795754346371
548,6.251140182512245,6.269415491296968,6.191071770077542
549,2.9850473381484335,2.6746138929411245,2.953786233199935
550,-2.9454520024737576,-2.486688123068234,-2.8816387637416483
551,-0.6139039532154129,-0.5638832911045029,-0.5292023600850371
552,0.8712354272647644,0.673490349909116,0.7456135421743966
553,4.167454506306967,4.3744601691068965,4.31841753588742
554,-1.972932021410088,-1.8255725585913751,-1.9889535797992721
555,-16.587562594533665,-16.566003597674353,-16.738411742009703
556,-4.810459425802037,-4.631295728166151,-4.694270374286134
557,5.472850682370336,4.631295728166151,5.011316482761686
558,-2.330347794106274,-2.5278433797957405,-2.2947548092070065
559,-2.9407638974844303,-2.470416047013714,-2.9371472064885893
560,1.8339569222935097,1.7219666558212339,1.5186031771881972
561,4.480033208046734,4.006428354674426,4.468926471930899
562,1.462208194503546,1.0783552956690983,1.5338733301359753
563,1.1602321765622037,1.7419400110047718,1.2399860570803867
564,2.09700205660738,1.991591718262498,1.8449741839194758
565,-1.5773346320565906,-1.8017453350566939,-1.6020198581372824
566,-3.7636928574866033,-4.518617225021444,-3.9187578292348917
567,-3.657119375615366,-3.78914974701911,-3.7138432053016004
568,1.769947564778704,1.8963695794136584,1.8342122311860294
569,4.311172597082987,4.828241833591164,4.753266149369665
570,-1.4617104611934337,-1.5539279440599785,-1.6306269356573466
